4M,2M
0.5943999858573079,0.24399999529123306
0.31809997744858265,0.4138000076636672
0.32300001475960016,0.2231999533250928
0.30159996822476387,0.24529988877475262
0.3002999583259225,0.21849991753697395
0.6692999741062522,0.6189000559970737
0.7275999523699284,0.3789999755099416
0.30670000705868006,0.22130005527287722
0.30479999259114265,0.2272999845445156
0.5044999998062849,0.49299991223961115
